title,filename,title.1,author,release year,genre,pos score,neg score,neu score,comp score,amt pos,amt neg
Mary Barton,2153-8.txt,Mary Barton,Elizabeth Cleghorn Gaskell,"August 10, 1999  ",Novel,0.07210291800249921,0.06693251100364055,0.6714289518013332,0.013207868282345351,4591,4054
The World's Desire,2763-8.txt,The World's Desire,H. Rider Haggard and Andrew Lang,"April 3, 2006 ",Fantasy novel,0.06275223555070886,0.06699607415485273,0.689556379498364,-0.003969073064340244,1928,2052
Tara,45430-0.txt,Tara,Philip Meadows Taylor,"April 18, 2014 ",Prose poetry,0.07200843146323244,0.054997082784872746,0.6962904052082961,0.031098142943540824,6587,5509
Kai Lung's Golden Hours,1267.txt,Kai Lung's Golden Hours,Ernest Bramah,"April, 1998",Fantasy novel,0.072920146137787,0.047624530271398666,0.7211022964509346,0.04156059498956166,2576,1831
The Devil in Iron,42209.txt,The Devil in Iron,Robert E. Howard,"February 26, 2013 ",Fantasy fiction,0.05441735052754983,0.06540035169988277,0.6885076201641269,-0.021368581477139558,333,423
The Syndic,41714.txt,The Syndic,C.M. Kornbluth,"December 27, 2012 ",Science fiction,0.0459013248058474,0.05336302725749961,0.6564836302725753,-0.013151911070504035,1052,1155
Gitanjali,7164.txt,Gitanjali,Rabindranath Tagore,"December, 2004 ",Poem,0.06744692737430164,0.048443489471422414,0.6125165449076081,0.04055642458100555,477,389
Waverley,2034.txt,Waverley,Sir Walter Scott,"February 25, 2006 ",Historical novel,0.08349756493506445,0.05028373579545428,0.7221434151785686,0.06288752029220766,5901,3548
Barnaby Rudge,917.txt,Barnaby Rudge,Charles Dickens,"April 27, 2006 ",Novel,0.07545646437994738,0.0577144251274076,0.6847712075758062,0.03620993963928133,7233,5832
The White Company,903.txt,The White Company,Arthur Conan Doyle,"May, 1997",Historical novel,0.06776193806829023,0.046132828892986574,0.714873783938445,0.04634818465060098,4122,3037
Tarzan the Terrible,2020.txt,Tarzan the Terrible,Edgar Rice Burroughs,"January, 2000",Adventure novel,0.05872549588776015,0.061751330430575485,0.7174534107402003,-0.0029841799709724327,2402,2492
Oliver Twist,730.txt,Oliver Twist,Charles Dickens,"November, 1996",Novel,0.06319970837889895,0.05320226006353166,0.6664982034057134,0.01953534343592167,3991,3510
The Virginian,1298.txt,The Virginian,Owen Wister,"May, 1998",Western fiction,0.0600948809911964,0.039475317900228166,0.6753246820997679,0.03853533094228888,3235,2206
With Fire and Sword,40477-8.txt,With Fire and Sword,Samuel H. M. Byers,"August 11, 2012 ",Historical novel,0.060633995302156775,0.08189259021994436,0.7216630365150539,-0.0430061285500748,988,1272
The Elusive Pimpernel,2785.txt,The Elusive Pimpernel,Baroness Emmuska Orczy,"August, 2001",Adventure novel,0.08094811683320499,0.059097809377401986,0.639929381245194,0.038421243274404236,2961,2128
The Decoration of Houses,40367-8.txt,The Decoration of Houses,Edith Wharton,"July 29, 2012 ",Interior design,0.057100050150451415,0.024936559679037133,0.754596664994984,0.05756295135406213,1737,780
Broke,45412.txt,Broke,Edwin A. Brown,"April 16, 2014 ",Fiction,0.06682730882802163,0.05196405661337933,0.700270542714588,0.028495153243050683,2397,1683
Wanderers,7762.txt,Wanderers,Knut Hamsun,"March, 2005 ",Science fiction,0.05178416136232122,0.035490782838720224,0.6405923782756046,0.034118798049103144,2229,1517
The Treasure,5161.txt,The Treasure,Selma Lagerlof,"February, 2004",Adventure novel,0.0535534441805225,0.05391092636579574,0.66985273159145,-0.0012748218527315837,622,594
Motors,42369.txt,Motors,James Slough Zerbe,"March 19, 2013 ",Detective novel,0.040572933915399616,0.02091675447839833,0.6810973957549308,0.03108616588890558,887,480
A Legend of Montrose,1461.txt,A Legend of Montrose,Sir Walter Scott,"February 15, 2006 ",Historical novel,0.0797056406041301,0.054447960546594,0.7253952532620938,0.04976280694544342,2862,1867
Around the World in 80 Days,2154.txt,Around the World in 80 Days,Jules Verne,"April, 2000",Travel literature,0.05925638463246724,0.04242238507661568,0.671918054630246,0.028893870752831563,1656,1233
Japan,45645-8.txt,Japan,Various,"May 14, 2014 ",History,0.06853083513177638,0.047877771237983084,0.761429664508529,0.03821183048852295,4025,2586
The King in Yellow,8492.txt,The King in Yellow,Robert W. Chambers,"July, 2005",Decadent movement,0.05440489100365175,0.04733506694699565,0.6552574969569536,0.014850326435764031,1605,1477
Ghost Stories of an Antiquary,8486.txt,Ghost Stories of an Antiquary,M. R. James,"July, 2005",Horror fiction,0.05979221821099075,0.03932009626955482,0.7338198957079831,0.03687705575611713,1110,727
Beowulf,9700-8.txt,Beowulf,Unknown,"January, 2006",Satirical,0.017448830409356717,0.014125974658869372,0.7359691520467808,0.0064578898635477226,1124,833
Three Men on the Bummel,2183.txt,Three Men on the Bummel,Jerome K. Jerome,"July 2, 2006  ",Comedy novel,0.060446950281906685,0.04245181957970268,0.6931044336237843,0.033501704254228735,1751,1190
The Wonderful Wizard of Oz,43936.txt,The Wonderful Wizard of Oz,L. Frank Baum,"January 6, 2014 ",Children's literature,0.06261977865048192,0.04826222777579433,0.6070756872545522,0.035203088182791886,1235,802
The Valley of Fear,3289.txt,The Valley of Fear,Sir Arthur Conan Doyle,"June, 2002",Detective novel,0.05727742115545626,0.05121085682389049,0.6533049120848453,0.013435570750767432,1471,1335
The Gambler,2197.txt,The Gambler,Fyodor Dostoyevsky,"May, 2000",Novel,0.06644607190412796,0.048606302707501166,0.7097768900724949,0.034223716526113473,1476,1114
The Road to Oz,485.txt,The Road to Oz,L. Frank Baum,"April, 1996",Children's literature,0.07893871315600297,0.02875305535585908,0.62433537023724,0.09228849748382442,1514,540
A Tramp Abroad,5782-8.txt,A Tramp Abroad,Mark Twain (Samuel Clemens),March 1994 ,Travel literature,0.06188946459412777,0.04193897524467473,0.7246085204375373,0.03583816925734016,371,271
The Gilded Man,42699-8.txt,The Gilded Man,Clifford Smyth,"May 13, 2013 ",Detective fiction,0.07449417875694064,0.0520853483790077,0.6903645889306801,0.04162572093856352,2974,2099
Mexico,40032.txt,Mexico,Susan Hale,"June 18, 2012  ",Non-Fiction,0.07427612317011606,0.046857900050479566,0.7039549049301703,0.04946458859162039,3254,1881
Four Years,6865.txt,Four Years,William Butler Yeats,"November, 2004",Family saga,0.07788302934179216,0.04960467882632828,0.7630725614591615,0.05113199841395709,713,437
Unveiling a Parallel,42816.txt,Unveiling a Parallel,Alice Ilgenfritz Jones and Ella Marchant,"May 26, 2013  ",Science fiction,0.09497188164132753,0.035853686447604984,0.6566526074873311,0.10078916135360468,1844,750
Three Men in a Boat,308.txt,Three Men in a Boat,Jerome K. Jerome,"October 19, 2010  ",Comedy novel,0.059214785992218015,0.04289221789883265,0.6871294422827491,0.02960322957198443,1730,1143
Zuleika Dobson,1845.txt,Zuleika Dobson,Max Beerbohm,"August, 1999",Satire,0.0726221310566581,0.052521122075618286,0.6901374875263333,0.043379764940680826,2295,1597
The Research Magnificent,1138.txt,The Research Magnificent,H. G. Wells,"December, 1997",Novel,0.0657309976693481,0.05531937448312151,0.6600220284189124,0.02132895271032261,3268,2609
The Hive,44208-8.txt,The Hive,Will Levington Comfort,"November 17, 2013  ",Science fiction,0.08760937308305718,0.04130977794135678,0.6725775978407555,0.08712382529750966,2538,1227
The Return,3075.txt,The Return,Walter de la Mare,"February, 2002",Science fiction,0.06274955416852449,0.058318880962995964,0.701267610343288,0.012781932679447126,1933,1842
Anna Karenina,1399-8.txt,Anna Karenina,Leo Tolstoy,"July 01, 1998 ",Literary realism,0.06990219278662478,0.04725400605248769,0.6715028278017593,0.04137158803393354,9861,6781
Five Plays,41311.txt,Five Plays,Edward John Dunsany,"November 7, 2012 ",Fantasy fiction,0.03457776188773687,0.03587987129066856,0.5310813371469434,0.004376903825527365,576,448
Growing Up,42408-0.txt,Growing Up,Jennie M. Drinkwater,"March 24, 2013 ",Autobiography,0.06826032234697559,0.03118670771459605,0.6287325244476633,0.06586418869974653,2488,1099
At the Earth's Core,123.txt,At the Earth's Core,Edgar Rice Burroughs,"June 19, 2008 ",Fantasy novel,0.06281134803035779,0.057731297434044135,0.7045388507408742,0.0115343332128659,1322,1207
The Forgotten Planet,41637-8.txt,The Forgotten Planet,Murray Leinster,"December 16, 2012 ",Science fiction,0.053821120689655215,0.06888885467980281,0.711651939655174,-0.02575460283251224,1218,1558
The Sea-Wolf,1074-0.txt,The Sea-Wolf,Jack London,"December 24, 2010  ",Adventure novel,0.05937981173306452,0.061200285762312776,0.6724118339216656,-0.0019278029920996075,2612,2603
The Fair Maid of Perth,7987.txt,The Fair Maid of Perth,Sir Walter Scott,"April, 2005  ",Historical novel,0.08464976463364701,0.0615267089643878,0.6910138661481725,0.04496680822758894,6272,4600
The Duke's Children,3622-8.txt,The Duke's Children,Anthony Trollope,"January, 2003    ",Family saga,0.06982114187110755,0.03976048465751362,0.6695467026783676,0.0562317203091,6861,3458
The Black Dwarf,1460.txt,The Black Dwarf,Sir Walter Scott,"February 15, 2006 ",Historical novel,0.07191103638031203,0.05933200856007336,0.7029018648731271,0.0247414246407826,1696,1353
The Flood,7011.txt,The Flood,Emile Zola,"December, 2004 ",Military science fiction,0.061138415988156926,0.05892079940784605,0.6504803849000745,0.01054885270170244,257,247
Philip Dru: Administrator,6711-8.txt,Philip Dru: Administrator,Edward Mandell House,"October, 2004",Political novel,0.07817781690140851,0.048525821596244134,0.6791954225352108,0.05492257922535219,1951,1167
Through the Eye of the Needle,8295.txt,Through the Eye of the Needle,William Dean Howells,"June, 2005 ",Utopian and dystopian fiction,0.07661433546140464,0.0453615786419036,0.7279965177016829,0.06346810795124776,2091,1246
Green Fire,44091-8.txt,Green Fire,Fiona Macleod,"November 2, 2013 ",Science fiction,0.0623874362769282,0.053895576385462884,0.6801308995231056,0.019976763690182472,1181,1174
The Mediterranean,41263-8.txt,The Mediterranean,"T. G. (Thomas Gray) Bonney, E. A. R. Ball, H. D. Traill, Grant","November 2, 2012  ",Adventure novel,0.07745206560828008,0.03510367511621789,0.7685081133233921,0.08303286553811083,3274,1607
On the Origin of Species,2009.txt,On the Origin of Species,Charles Darwin,"December, 1999  ",Science,0.06334837636842314,0.02696101436555959,0.8089011039770867,0.06495808120467457,5334,2202
The Forest,9376.txt,The Forest,Stewart Edward White,"November, 2005",Historical novel,0.06754911163258459,0.04452195776064364,0.7258429433456259,0.04391039222259479,1439,893
Beasts and Super-Beasts,269-0.txt,Beasts and Super-Beasts,Saki,"December 26, 2011  ",Short story,0.06088508946322066,0.04147011265738895,0.6847919151756126,0.0360807687210073,1733,1154
A Crystal Age,7401.txt,A Crystal Age,W. H. Hudson,"February, 2005",Science fiction,0.08931186767303682,0.05777533322627265,0.7035649590493027,0.06239804079010744,2163,1376
Venice,42998.txt,Venice,Dorothy Menpes,"June 20, 2013 ",Novella,0.08691945584107111,0.040174260418916016,0.7528445260202986,0.08901751241632473,1361,676
Reincarnation,7377.txt,Reincarnation,Swami Abhedananda,"January, 2005",Fantasy novel,0.07591115879828321,0.04701072961373392,0.7860888412017186,0.042247854077253136,676,371
Camilla,40619.txt,Camilla,Fanny Burney,"August 29, 2012 ",Young adult novels,0.08691052566785652,0.06791581927859079,0.6534474701465011,0.03892046042102628,12001,9295
Three Men in a Boat,308-0.txt,Three Men in a Boat,Jerome K. Jerome,"October 19, 2010  ",Comedy novel,0.05915238836967818,0.04234566458982344,0.6875738577362402,0.02985084371754933,1727,1142
Corleone,44311-8.txt,Corleone,F. Marion Crawford,"November 30, 2013 ",Crime novel,0.06936258297426359,0.05809328054035155,0.6759682077559098,0.023128269477116648,4487,3465
Rudin,6900.txt,Rudin,Ivan Turgenev,"November, 2004 ",Romance novel,0.07291722357229652,0.042722660996354765,0.6410437424058322,0.05809796476306199,1661,975
A Christmas Carol,41739.txt,A Christmas Carol,C. Z. Barnett,"December 30, 2012 ",Novella,0.07485223725286147,0.04943444328824141,0.6041212278876178,0.04979375650364208,381,238
The Gospel,6531.txt,The Gospel,Lightheart,"August, 2004",Romance novel,0.062265637267731,0.049441507458780364,0.7295660821774406,0.022116971996859462,1425,1257
Star,39899.txt,Star,Forrestine C. Hooker,"June 2, 2012  ",Science fiction,0.06116091175806813,0.04332408034303771,0.6924026179192058,0.03641412773640251,911,798
Principles of Political Economy,41936.txt,Principles of Political Economy,Arthur Latham Perry,"January 28, 2013  ",Nonfiction,0.08286881423677178,0.0297341549295774,0.7745785591929955,0.09606928054815272,6194,2508
Elissa,2855-8.txt,Elissa,H. Rider Haggard,"March 31, 2006 ",Adventure novel,0.06610462483829235,0.058667852522639084,0.6730916882276844,0.01556723803363514,1447,1393
What Maisie Knew,7118-8.txt,What Maisie Knew,Henry James,"March 12, 2003  ",Novel,0.0742871335346255,0.04322616148826325,0.7085334567059498,0.06265606311483378,2919,1631
Against the Current,41756-8.txt,Against the Current,Edward A. Steiner,"January 2, 2013 ",History of Ideas,0.07261511423550074,0.05559138840070296,0.68831265377856,0.02821493848857645,1477,1178
Paradise Lost,26.txt,Paradise Lost,John Milton,"February, 1992 ",Christian mythology,0.12733745041471362,0.08943049044356273,0.7689895420122582,0.052369518571943836,2285,1653
Herland,32.txt,Herland,Charlotte Perkins Stetson Gilman,"May 10, 1992",Utopian novel,0.0893018529587567,0.039546323968918086,0.6419234907352057,0.0883488344291693,2094,911
The Swiss Family Robinson,41659.txt,The Swiss Family Robinson,Johann David Wyss,"December 19, 2012 ",Adventure fiction,0.08289819738932237,0.043964085917535714,0.6807906623385563,0.07033794460943456,4476,2317
The Beetle,5164.txt,The Beetle,Richard Marsh,"February, 2004",Horror fiction,0.0498835366708735,0.04622829897630045,0.6519615061001209,0.00958322815874348,2551,1987
"""Tex""",43100-0.txt,"""Tex""",Clarence E. Mulford,"July 06, 2013 ",Western novel,0.07272858709741734,0.0574832984345398,0.6917045567853204,0.02999210290158548,2485,2097
The Damnation of Theron Ware,133.txt,The Damnation of Theron Ware,Harold Frederic,"March 8, 2006 ",Novel,0.07472538152610432,0.04604353413654613,0.7291938152610424,0.0551777831325301,3564,2158
Little Women,514-8.txt,Little Women,Louisa May Alcott,"May, 1996",Bildungsroman,0.11172677543642676,0.051949246063834685,0.6389685106787782,0.11025444513152176,8316,3941
Dot and the Kangaroo,3703.txt,Dot and the Kangaroo,Ethel C. Pedley,"February, 2003",Children's literature,0.06982087723597152,0.05768635138446459,0.6776878216123506,0.02323479539328594,1007,793
The Picture of Dorian Gray,4078.txt,The Picture of Dorian Gray,Oscar Wilde,"May, 2003",Philosophical fiction,0.08193358602504958,0.05943589321028338,0.6888894199077122,0.04135169742913655,1763,1243
Trivia,8544-8.txt,Trivia,Logan Pearsall Smith,"July, 2005 ",Juvenile literature,0.06797632711621228,0.038133787661406036,0.6033579626972752,0.05354185796269726,560,332
The Bruce,44292.txt,The Bruce,John Barbour,"November 27, 2013 ",Novel,0.024782937023638128,0.033905447648484306,0.7751780056899995,-0.014196965333146046,1531,2008
The Eustace Diamonds,7381-8.txt,The Eustace Diamonds,Anthony Trollope,"April 22, 2003  ",Family saga,0.07356644581001713,0.04758560197741047,0.7108370695870104,0.04817805623261966,7725,4647
Dracula,345-8.txt,Dracula,Bram Stoker,"August 16, 2013 ",Children's literature,0.07105252284963065,0.05670032552898464,0.7038497558532594,0.027100125203455644,4299,3495
The Survivors of the Chancellor,1698.txt,The Survivors of the Chancellor,Jules Verne,"April, 1999",Adventure novel,0.05335664444099859,0.05895580710187617,0.6727692665529545,-0.00786582415878432,1263,1306
John Barleycorn,318.txt,John Barleycorn,Jack London,"March 28, 2008 ",Autobiographical novel,0.06881096550685349,0.05554917909323687,0.7289355324597081,0.02623898177436361,1676,1365
The Hound of the Baskervilles,3070.txt,The Hound of the Baskervilles,Arthur Conan Doyle,"February, 2002 ",Detective fiction,0.05478574201060949,0.0495387501617285,0.6802529434596961,0.009389869323327664,1545,1417
I Spy,9812-8.txt,I Spy,Natalie Sumner Lincoln,"February, 2006",Children's books,0.05359707127330972,0.047985813980093786,0.6327726804713399,0.016116554170003447,1549,1343
The Mystery of Edwin Drood,564-0.txt,The Mystery of Edwin Drood,Charles Dickens,"December 25, 2010  ",Fiction,0.06318135722133021,0.044580495225217585,0.6617824727457114,0.03721576100735239,2623,1888
Confession,6059-8.txt,Confession,W. Gilmore Simms,"July, 2004  ",Mystery novel,0.08741594489531435,0.07175673463820492,0.6854034645024835,0.029178353679329,4536,3696
The Quest,8496.txt,The Quest,Pio Baroja,"July, 2005",Fantasy,0.043718972587955984,0.042083962875027005,0.6580998273257049,0.0037180444636304814,1372,1235
With Lee in Virginia,2805.txt,With Lee in Virginia,G. A. Henty,"September, 2001",Historical novel,0.0583746204748929,0.05494877384196175,0.7206971584274018,0.006393748540287954,3108,2860
The Poison Belt,126.txt,The Poison Belt,Arthur Conan Doyle,"May 15, 2008 ",Science fiction,0.07117293857221904,0.05590094078583294,0.675912562257885,0.026712368566685005,881,701
The Journal of Arthur Stirling,7774-8.txt,The Journal of Arthur Stirling,Upton Sinclair,"March, 2005 ",Drama,0.0503979528535981,0.050820409429280296,0.5581084574028122,0.0011922973531844402,1587,1652
The Broken Sword,41857.txt,The Broken Sword,Dennison Worthington,"January 16, 2013 ",Fantasy novel,0.06403987408184668,0.05806944576934087,0.7027479729085171,0.01132559381856332,2369,2178
Green Fire,44091.txt,Green Fire,Fiona Macleod,"November 2, 2013 ",Science fiction,0.062444828153264326,0.05489985199802661,0.6790690675875685,0.017776484130899457,1181,1174
The Scapegoat,1303.txt,The Scapegoat,Hall Caine,"February 15, 2006 ",Crime fiction,0.06823441657164568,0.07087267198783738,0.6937526605853264,-0.003797966552641589,2413,2697
The Light Princess,697.txt,The Light Princess,George MacDonald,"October, 1996",Fairy tale,0.06539808917197447,0.04775659690627845,0.6643712465878078,0.02889390354868055,473,344
A Dog of Flanders,7766.txt,A Dog of Flanders,"Louisa de la Rame, AKA Ouida","March, 2005  ",Tragedy,0.07840168539325848,0.05539719101123597,0.7049674157303384,0.0446662921348314,509,371
"Saltbush Bill, J.P., and Other Verses",1317.txt,"Saltbush Bill, J.P., and Other Verses",A. B. Paterson,"April, 1998",Bush poetry,0.05472609400324142,0.0394619124797407,0.6575667206915172,0.0227982171799027,498,345
New Poems,1471.txt,New Poems,Francis Thompson,"September, 1998",Poetry,0.0895310880829017,0.057970306895177286,0.6954649262654443,0.04294212833798326,721,555
The Prairie,6450.txt,The Prairie,J. Fenimore Cooper,"September, 2004 ",Adventure novel,0.07647423217074456,0.0611919717739601,0.71651923188154,0.03184749262536888,4932,3961
The Scarlet Letter,33.txt,The Scarlet Letter,Nathaniel Hawthorne,"February, 1992",Historical Novel,0.08161286908667581,0.0597543655413272,0.7559752354746484,0.036809291988570185,2482,1821
The Discovery of the Future,44867.txt,The Discovery of the Future,H. G. (Herbert George) Wells,"February 10, 2014  ",Philosophical literature,0.07419008875739645,0.03830843195266274,0.7351323964497047,0.06370976331360942,405,186
The Fortunes of Nigel,5950.txt,The Fortunes of Nigel,Sir Walter Scott,"June, 2004 ",Historical novel,0.07867222506870343,0.0493764963435649,0.7210361917182871,0.05592738366947645,6248,3802
A Tramp Abroad,5788.txt,A Tramp Abroad,Mark Twain (Samuel Clemens),March 1994 ,Travel literature,0.06699912758996726,0.04974743729552882,0.7190189749182109,0.03219123227917118,1090,748
Cranford,394-0.txt,Cranford,Elizabeth Cleghorn Gaskell,"February 24, 2013  ",Novel,0.07812959794696328,0.06232877102936999,0.7326471343028232,0.04304301397205607,2133,1328
Camping,41937.txt,Camping,Alexandra G. Lockwine,"January 28, 2013 ",Children's literature,0.08626749116607757,0.03314805653710247,0.6562003533568911,0.10374547703180204,945,326
The Princess and the Goblin,708.txt,The Princess and the Goblin,George MacDonald,"November, 1996",Children's literature,0.05691436203645519,0.04195380263984917,0.6745460402262734,0.03130807668133255,1381,924
Lothair,7835.txt,Lothair,Benjamin Disraeli,"April, 2005  ",Philosophical fiction,0.0857005836231797,0.035992277309438166,0.6949089194128356,0.09426463479337313,5104,2057
Jeremy,3474.txt,Jeremy,Hugh Walpole,"October, 2002",Children's literature,0.06323346828609992,0.06099999999999992,0.6715727187791949,0.0066518945292224395,2177,1870
Mother Goose in Prose,5312-8.txt,Mother Goose in Prose,L. Frank Baum,"June 29, 2002  ",Children's literature,0.06736734039140205,0.03793519409688803,0.629218639717677,0.05466227141482205,1457,842
A Tramp Abroad,5786-8.txt,A Tramp Abroad,Mark Twain (Samuel Clemens),March 1994 ,Travel literature,0.061870689655172326,0.03669073275862072,0.7214816810344838,0.047196767241379264,642,387
Diary of a Pilgrimage,2024.txt,Diary of a Pilgrimage,Jerome K. Jerome,"July 7, 2008  ",Comedy novel,0.06731166943521599,0.04325332225913628,0.7013087624584724,0.045763143687707716,1207,740
The Valley of Decision,4327.txt,The Valley of Decision,Edith Wharton,"August, 2003",Family saga,0.07865971291866021,0.05106488038277509,0.7454919298245578,0.054854162679425694,4794,3289
Twenty Years After,1259-8.txt,Twenty Years After,"Alexandre Dumas, Pere","May 11, 2003 ",Romanticism,0.056340887656825676,0.040219970849646916,0.6020190620445258,0.02828103226543985,6468,4869
Down and Out in the Magic Kingdom,8086.txt,Down and Out in the Magic Kingdom,Cory Doctorow,"May, 2005",Science fiction,0.05936077957395371,0.04452591025834713,0.6527218613083544,0.02616136878682581,1322,893
Allan Quatermain,711-8.txt,Allan Quatermain,H. Rider Haggard,"November 18, 2004 ",Adventure novel,0.07711892510005698,0.057891271202591923,0.7263387650085776,0.04090527920716599,3069,2251
Lincoln,1713.txt,Lincoln,Nathaniel Wright Stephenson,"February 21, 2006 ",Biography,0.07325398480560086,0.06453753910323247,0.7343972888425409,0.014563295099061478,3713,2984
Trent's Last Case,2568.txt,Trent's Last Case,E.C. (Edmund Clerihew) Bentley,2001,Detective fiction,0.06530775369065034,0.048173959303098736,0.746739726027396,0.0305435031254156,1897,1371
Kim,2226.txt,Kim,Rudyard Kipling,"June, 2000",Novel,0.060464010080327674,0.03989494408568268,0.681183020948181,0.03833787998109952,2388,1763
Abraham Lincoln,42526-8.txt,Abraham Lincoln,William Eleroy Curtis,"April 14, 2013 ",Biography,0.08115602887064803,0.049755024058873436,0.7179440277384632,0.05480254033399447,4246,2520
The Lost Continent,285.txt,The Lost Continent,C. J. Cutcliffe Hyne,"July 6, 2008 ",Fantasy novel,0.06532344094646103,0.05834158812913566,0.7142181672348082,0.014502666934028425,2488,2319
The Golden Age,291.txt,The Golden Age,Kenneth Grahame,"July 3, 2008 ",Novel,0.06969058511919078,0.05455574283650373,0.7185186612087656,0.03218340958343358,1077,748
A Tramp Abroad,5784-8.txt,A Tramp Abroad,Mark Twain (Samuel Clemens),March 1994 ,Travel literature,0.06521512732801207,0.043166476624857474,0.679911060433296,0.04171432915241343,590,397
Ulster,42958.txt,Ulster,Stephen Lucius Gwynn,"June 16, 2013 ",Encyclopedia,0.07022264150943397,0.0368614555256065,0.7522150943396241,0.06203353099730444,464,250
White Fire,41719-0.txt,White Fire,Roy J. Snell,"December 28, 2012 ",Thriller (genre),0.052665356651601436,0.038517979956769546,0.6462935743761066,0.0288062291216348,926,702
Russian Roulette,4779-8.txt,Russian Roulette,Sam Vaknin,"December, 2003",Adventure,0.05712529663027996,0.04431371618414806,0.7042109634551491,0.016902254390128147,759,616
Twice-Told Tales,508.txt,Twice-Told Tales,Nathaniel Hawthorne,"April, 1996",Short stories,0.08147466304461379,0.060932086511336386,0.7427691986208306,0.03688342910876604,2480,1940
Gulliver's Travels,829-0.txt,Gulliver's Travels,Jonathan Swift,"June 15, 2009  ",Satire,0.08139458513485691,0.049028309656166384,0.7745597076384586,0.06111090179122915,3040,1774
Ghost Stories of an Antiquary,9629.txt,Ghost Stories of an Antiquary,Montague Rhodes James,"January, 2006",Horror fiction,0.05686946059755363,0.04761981150992587,0.7437176659314216,0.01773709645077201,1075,841
Swiss Family Robinson,3836-8.txt,Swiss Family Robinson,Johann David Wyss,"March, 2003",Adventure fiction,0.0829451914545079,0.043712442836666386,0.6788847177667021,0.06951032011466811,4503,2309
Homeward Bound,9826.txt,Homeward Bound,James Fenimore Cooper,"February, 2006",Children's literature,0.07617105893627224,0.04606388755789801,0.7022343608582188,0.05644528030665996,5514,3291
The Bruce,44292-8.txt,The Bruce,John Barbour,"November 27, 2013 ",Novel,0.024782937023638128,0.03390593937690972,0.7751775139615741,-0.014196965333146046,1531,2008
Herbs and Apples,43406-8.txt,Herbs and Apples,Helen Hay Whitney,"August 6, 2013 ",Bildungsroman,0.08012845188284508,0.04147740585774058,0.5152184100418418,0.058555690376568985,410,184
The Highwayman,9749.txt,The Highwayman,H. C. Bailey,"January, 2006",Fantasy/Ethnic novel,0.07459119312634246,0.05428890841632486,0.5975414958015991,0.03748660417887127,2446,1903
The Head of the House of Coombe,6491.txt,The Head of the House of Coombe,Frances Hodgson Burnett,"September, 2004",Novel,0.07735270270270239,0.045181081081081015,0.6821954954954904,0.05827498498498498,3783,2074
The Cat,43930.txt,The Cat,Philip M. Rule,"October 11, 2013 ",Science fiction,0.07549247606019148,0.04255471956224347,0.7369476744186045,0.059905061559507575,863,487
Recalled to Life,5832.txt,Recalled to Life,Grant Allen,"June, 2004",Detective fiction,0.0679097478721697,0.06723606873293728,0.6745516299983947,0.003070756383491257,1449,1295
Orthodoxy,130.txt,Orthodoxy,G. K. Chesterton,"May, 1994  ",Christian Apologetics,0.10233814333814316,0.0740389610389608,0.7614139810806486,0.05337142857142841,2404,1599
The Altar of the Dead,642.txt,The Altar of the Dead,Henry James,"November 9, 2010  ",Short story,0.0779242165242165,0.04975384615384616,0.7264507122507133,0.054247008547008514,522,336
The Book of Wonder,7477-8.txt,The Book of Wonder,"Edward J. M. D. Plunkett, Lord Dunsany","February, 2005 ",Fantasy fiction,0.05763320610687021,0.05245000000000002,0.7452633587786263,0.013043625954198472,582,518
His Last Bow,2350.txt,His Last Bow,Arthur Conan Doyle,"October, 2000",Detective fiction,0.06489267015706805,0.03649389179755675,0.6656256544502622,0.05422801047120413,250,137
Pan,7214.txt,Pan,Knut Hamsun,"January, 2005 ",Biography,0.05451457339692632,0.04066649001943117,0.6310199611376075,0.02841425543190252,1020,815
Zen Buddhism,43273.txt,Zen Buddhism,Arthur Waley,"July 21, 2013 ",Non-fiction,0.04616184210526315,0.027173684210526336,0.6681092105263163,0.03524453947368419,227,127
Atala,44427-8.txt,Atala,Fran�ois Auguste de Chateaubriand,"December 14, 2013 ",Romanticism,0.08014603385330234,0.061456023896448685,0.7193345502821111,0.03910753401924987,822,622
Undine,3714.txt,Undine,Friedrich de la Motte Fouque,"February, 2003",Novella,0.087621903153153,0.05968524774774767,0.6981297860360367,0.051544566441441585,1116,789
Brewster's Millions,4709.txt,Brewster's Millions,George Barr McCutcheon,"December, 2003",Comedy novel,0.07594473140495879,0.05367045454545439,0.6534442148760321,0.04357680785123985,2109,1416
His Dog,2393.txt,His Dog,Albert Payson Terhune,"November, 2000",Novella,0.06580871381677086,0.052814980602805185,0.6760650552074013,0.029174156968069194,812,665
The Plattner Story and Others,42989-8.txt,The Plattner Story and Others,H. G. Wells,"June 20, 2013 ",Short story,0.05566835268421675,0.05364087826186907,0.7272247384756859,0.0043562018622830285,1776,1624
Michael Strogoff,1842.txt,Michael Strogoff,Jules Verne,"August, 1999",Adventure novel,0.05361483293958836,0.04842676341545731,0.6759729159635489,0.009189115761052928,2178,2057
Zen Buddhism,43273-8.txt,Zen Buddhism,Arthur Waley,"July 21, 2013 ",Non-fiction,0.04616184210526315,0.027173684210526336,0.6681092105263163,0.03524453947368419,227,127
Domnei,9663-8.txt,Domnei,James Branch Cabell,"January, 2006",Fantasy novel,0.07660222222222222,0.053648686868686866,0.6289468686868697,0.04351628282828296,1221,899
